speaker_tag	text	sentiment_score
3	Xander what's your I'm still I'm still pretty high and for a lot of this I was thinking about like how Comedy Works and why God he's funny and and and I I think I'm feeling better. I feel feel I definitely feel better. But yeah, I'm still feeling it a little bit and I'm still thinking about like, you know, what my comedic voice is, right? Yeah. There's any reason to conclude Of what what makes you so funny? No, I couldn't break it down earlier today. I heard someone say that if you want to get in someone's head, you just ask them how they do something that you think they do automatically and you know, so that's my concern. I want to break myself. What's Saboteur told me that is so was that a basketball game? And that's what somebody and then devious. That's really beside. Yeah. It was pretty DB and I thought about it a lot and I was like that actually makes sense if you like do something. Without thinking about it and then you like force your it's like golfers. We're basket when they change their shot or like, right? Yeah making an unconscious thing conscious and it shouldn't be something that something that you've drilled to be exactly was my door code.	
1	If I start if I have to think about the numbers to punch and I can't get into my apartment.	
3	I weirdly get that. Yeah, totally get that. Yeah, like the muscle memory. Yeah. Yeah. Yeah. I couldn't tell you my phone password. Actually now, I think about it. Yeah it has Code I couldn't tell you I could but I won't.	
1	Tell us Anders or yours, I think I probably know Xander's if it hasn't changed. Yes. Yeah, I know Sanders.	
3	Yes. Tell me to tell everyone has a lot of importance to my my mom would be upset if she knew that people knew that code.	
1	Yeah, sorry, that was a joke. I don't know it.	
3	No, it's fine. She's not gonna listen this she'll be too horrified by five minutes and two guys working where can people find you do Instagram Twitter and rinette anything like that.	
1	Sorry, yeah, I'm on Instagram and Twitter as of recently at V.I.C. Mmic right and then yeah, are you the 2/4 Wednesday's Yeti for Harold night various times during the week and operate Citizens Brigade and I'm on team Hail. Mary is 8:30 on Wednesdays at UCP sunset.	
3	Nice. How about you Xander? You can find me at Xander age Frost. You can also find argue the to act. Are you to write another Instagram? You should follow also my basketball podcast Edgar. Mom pleasure is coming back. We called basketball yelling. So that's another Instagram to follow. So I don't think this is just Tech plugs, whatever you want to play. I want also plug my brand new Herald team bitching. We were brand spanking new and we're a lot of Mondays and some Thursdays and Fridays. I guess he be great and now they love it in LA. And you can check us out on at I'm to f'ing high on Instagram and Twitter as well as check out the website. I'm to having high.com our next live show is going to be June first then we'll have we actually have three live shows in June will have one of the 12th and then at the end of the month as well that will let you guys know about but make sure you get to a live show. It's really really fun. And yeah, this is really great you guys. Thanks so much for doing the show. Thank you so much for having us. Yeah. Yeah. So much. Thank you - hi.	
1	Hey guys. Do you love indie films deal of talking about indie films? Me too.	
3	I'm connetion and allow me to be your indie film Sherpa on my new podcast Indie Darlings.	
1	Join me in a new guest and every episode as we discussed that Indie darling you loved hated or curious about our never even heard of the Indie Darlings podcast.	
3	Come on subscribe now on campfire media Apple podcast. Or wherever you get your podcast.	
1	campfire campfire	
